specs,year
"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",2013.0
['Single-player'],2013.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",2013.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",2012.0
"['Single-player', 'Partial Controller Support']",2008.0
"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']",2013.0
['Multi-player'],2013.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",2013.0
"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",2013.0
"['Single-player', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",2013.0
"['Single-player', 'Multi-player', 'Steam Workshop', 'Partial Controller Support', 'Includes level editor']",2011.0
"['Multi-player', 'MMO', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",2013.0
"['MMO', 'Downloadable Content', 'Partial Controller Support']",2013.0
"['Multi-player', 'MMO', 'Downloadable Content', 'Partial Controller Support']",2013.0
"['Multi-player', 'MMO', 'Downloadable Content', 'Partial Controller Support']",2013.0
"['MMO', 'Cross-Platform Multiplayer']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']",2013.0
"['Single-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']",2013.0
"['Single-player', 'Multi-player']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",2013.0
"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",2013.0
['Downloadable Content'],2013.0
"['Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Valve Anti-Cheat enabled']",2013.0
['Downloadable Content'],2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2013.0
"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']",2013.0
"['Multi-player', 'Co-op', 'Partial Controller Support']",2013.0
"['Single-player', 'Full controller support']",2013.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",2013.0
['MMO'],2013.0
"['Multi-player', 'Cross-Platform Multiplayer']",2013.0
"['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",2013.0
"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']",2013.0
"['Multi-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Valve Anti-Cheat enabled']",2013.0
"['Single-player', 'Downloadable Content']",2013.0
"['Single-player', 'Multi-player', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",2013.0
"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",2013.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2013.0
"['Single-player', 'Multi-player']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Cloud']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Partial Controller Support']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Partial Controller Support']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Partial Controller Support']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Partial Controller Support']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Partial Controller Support']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Partial Controller Support']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Partial Controller Support']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Partial Controller Support']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Partial Controller Support']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Partial Controller Support']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content']",2013.0
['Single-player'],2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Downloadable Content']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Multi-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Valve Anti-Cheat enabled']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2013.0
"['Single-player', 'Full controller support']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2013.0
"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Valve Anti-Cheat enabled']",2013.0
"['Single-player', 'Steam Trading Cards']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",2013.0
"['Single-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Stats', 'Steam Leaderboards']",2013.0
"['Single-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",2013.0
"['Single-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",2013.0
"['Single-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",2013.0
"['Single-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",2013.0
"['Single-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",2013.0
"['Single-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",2013.0
"['Single-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",2013.0
"['Single-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",2013.0
"['Single-player', 'Downloadable Content']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",2013.0
"['Single-player', 'Multi-player', 'Downloadable Content']",2013.0
"['Single-player', 'Multi-player', 'Downloadable Content']",2013.0
"['Single-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",2013.0
"['Single-player', 'Multi-player', 'Downloadable Content']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Single-player', 'Multi-player', 'Downloadable Content', 'Partial Controller Support']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Partial Controller Support']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Includes level editor']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",2013.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2013.0
"['Single-player', 'Steam Trading Cards']",2013.0
"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2013.0
"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",2013.0
"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2013.0
